userid, newsid
2776730,100647737
2778237,100646808
2778237,100647737
27785,100645330
27785,100646695
2778655,100650872
2778655,100650718
2778778,100652367
2778778,100651048
2779096,100646808
2779096,100647737
2779367,100646808
2779367,100647737
2780462,100646808
2780462,100647737
2780668,100646808
2780668,100647737
2781414,100646808
2781414,100647737
2781536,100649791
2781536,100648778
2781769,100648778
2781769,100647737
27822,100652367
27822,100652447
2782266,100655704
2782266,100657423
2782283,100654615
2782283,100654294
2782340,100646808
2782340,100647737
2782591,100655704
2782591,100656910
2782655,100655208
2782655,100655704
2783065,100657878
2783065,100658513
2783393,100650872
2783393,100650718
2783466,100646808
2783466,100647737
2783824,100646808
2783824,100647737
2783860,100649791
2783860,100649739
2784076,100646808
2784076,100647737
2784414,100655208
2784414,100654615
2784745,100649791
2784745,100649739
2785816,100646808
2785816,100647737
2787297,100646808
2787297,100647737
2787631,100652367
2787631,100652447
2788855,100646808
2788855,100647737
2790018,100646808
2790018,100647737
2790139,100657878
2790139,100658513
2790652,100650872
2790652,100650718
2790881,100650872
2790881,100650718
2791141,100652367
2791141,100651048
279188,100652367
279188,100652447
2791884,100646808
2791884,100647737
2793516,100646808
2793516,100647737
2793630,100646808
2793630,100647737
2793817,100655704
2793817,100657423
2794077,100646808
2794077,100647737
2794127,100654615
2794127,100654294
2794164,100657423
2794164,100656910
2794534,100646808
2794534,100647737
2796143,100657423
2796143,100656910
2796706,100655208
2796706,100655704
2797274,100650872
2797274,100650718
279747,100650872
279747,100650718
2797621,100648778
2797621,100647737
2798488,100650872
2798488,100650718
2798899,100646808
2798899,100647737
2799394,100654615
2799394,100654294
279993,100645330
279993,100646695
2800085,100650872
2800085,100650718
2800097,100649791
2800097,100648778
2800205,100655208
2800205,100654615
280072,100649791
280072,100648778
2800788,100646808
2800788,100647737
2800963,100646808
2800963,100647737
2801822,100646808
2801822,100647737
2802373,100646808
2802373,100647737
2803014,100646808
2803014,100647737
2803955,100646808
2803955,100647737
2804421,100646808
2804421,100647737
2804758,100652367
2804758,100651048
2805744,100646808
2805744,100647737
2807045,100650872
2807045,100650718
2807992,100655208
2807992,100655704
2808063,100652727
2808063,100654615
2808144,100646808
2808144,100647737
2808664,100646808
2808664,100647737
2809511,100657423
2809511,100656910
280959,100646808
280959,100646919
2810014,100646808
2810014,100647737
2810261,100657423
2810261,100656910
2810602,100652367
2810602,100652447
281087,100652447
281087,100652727
2811352,100657423
2811352,100657878
2811390,100646808
2811390,100647737
2811425,100646808
2811425,100647737
2812146,100657423
2812146,100656910
2812286,100649791
2812286,100649739
2812303,100646808
2812303,100647737
2813293,100646808
2813293,100647737
2813547,100646808
2813547,100647737
2815185,100646808
2815185,100647737
2815574,100646808
2815574,100647737
281608,100655208
281608,100654615
2817069,100657423
2817069,100656910
2817212,100646808
2817212,100647737
2817845,100650872
2817845,100650718
2817962,100646808
2817962,100647737
2818646,100646808
2818646,100647737
2819228,100649791
2819228,100649739
2819682,100657878
2819682,100658513
2819893,100646808
2819893,100647737
2820016,100648778
2820016,100647737
2821067,100652367
2821067,100652447
2822473,100655704
2822473,100656910
2822752,100646808
2822752,100647737
2825777,100646808
2825777,100647737
2825860,100646808
2825860,100647737
2826631,100646808
2826631,100647737
2826963,100655208
2826963,100655704
28271,100650872
28271,100650718
2827204,100650872
2827204,100650718
2827532,100646808
2827532,100647737
2828452,100646808
2828452,100647737
2828947,100646808
2828947,100647737
2829358,100646808
2829358,100647737
2829590,100649791
2829590,100648778
2830747,100657878
2830747,100658513
2831019,100646808
2831019,100647737
283204,100646808
283204,100645330
2832275,100652727
2832275,100654615
2832525,100646808
2832525,100647737
283312,100648778
283312,100647737
283319,100657878
283319,100658513
2835291,100657423
2835291,100656910
283568,100646808
283568,100646919
2835721,100646808
2835721,100647737
2836388,100654615
2836388,100654294
2836429,100646808
2836429,100647737
2836882,100646808
2836882,100647737
2837213,100652367
2837213,100651048
2838634,100654615
2838634,100654294
2839655,100652367
2839655,100651048
2841166,100648778
2841166,100647737
2842154,100649791
2842154,100648778
2842533,100648778
2842533,100649085
2843685,100652367
2843685,100652447
2846249,100649791
2846249,100648778
2847177,100646808
2847177,100647737
2847209,100650872
2847209,100650718
284741,100657423
284741,100656910
284759,100646808
284759,100646919
2849448,100646808
2849448,100647737
2849748,100646808
2849748,100647737
2850053,100652367
2850053,100652447
2850289,100646808
2850289,100647737
2850568,100657423
2850568,100656910
2850861,100646808
2850861,100647737
2851128,100649791
2851128,100649739
2851318,100646808
2851318,100647737
2851486,100648778
2851486,100647737
2852853,100646808
2852853,100647737
2853831,100649791
2853831,100649739
2854326,100646808
2854326,100647737
2856511,100657423
2856511,100657878
2856879,100646808
2856879,100647737
2857049,100652367
2857049,100651048
2857092,100655704
2857092,100656910
2857385,100646808
2857385,100647737
2857559,100646808
2857559,100647737
2858009,100657423
2858009,100656910
2858313,100648778
2858313,100647737
2858965,100655208
2858965,100654615
2859183,100646808
2859183,100647737
285948,100652367
285948,100652447
2860322,100654615
2860322,100654294
286073,100655208
286073,100654615
286203,100657423
286203,100656910
2863104,100654615
2863104,100654294
286360,100646808
286360,100646919
2864473,100646808
2864473,100647737
2864575,100649791
2864575,100648778
2865459,100657878
2865459,100658513
2865876,100655208
2865876,100654615
2867429,100657878
2867429,100658513
2868002,100646808
2868002,100647737
2869154,100646808
2869154,100647737
2872288,100649791
2872288,100648778
2873846,100650872
2873846,100650718
2874181,100655704
2874181,100656910
2874491,100646808
2874491,100647737
2875060,100646808
2875060,100647737
2875622,100648778
2875622,100647737
2876148,100655208
2876148,100655704
2876807,100646808
2876807,100647737
2877199,100646808
2877199,100647737
2877366,100647737
2877366,100646919
2877882,100657423
2877882,100657878
2878077,100646808
2878077,100647737
2878934,100652447
2878934,100652727
288010,100655704
288010,100657423
2880231,100646808
2880231,100647737
2880250,100652367
2880250,100651048
2881078,100655704
2881078,100656910
2883126,100646808
2883126,100647737
2883508,100652367
2883508,100652447
2883884,100655208
2883884,100654615
28841,100644693
28841,100645330
2884103,100649791
2884103,100649739
288421,100646808
288421,100646919
288455,100655208
288455,100654615
28857,100644693
28857,100645330
2886338,100646808
2886338,100647737
288634,100657878
288634,100658513
2887360,100655208
2887360,100655704
28875,100657878
28875,100658513
2889040,100646808
2889040,100647737
2889107,100654615
2889107,100654294
2890201,100655704
2890201,100657423
2890252,100652367
2890252,100652447
2891216,100657423
2891216,100656910
2891444,100657423
2891444,100657878
289152,100657878
289152,100659144
289536,100657423
289536,100657878
2897387,100646808
2897387,100647737
2898391,100657423
2898391,100658513
2899743,100657423
2899743,100657878
2900186,100652367
2900186,100652447
290158,100646808
290158,100646919
2902433,100649791
2902433,100649739
2902463,100649791
2902463,100649739
2902590,100646808
2902590,100647737
2902987,100646808
2902987,100647737
2903656,100648778
2903656,100647737
2903959,100646808
2903959,100647737
2903966,100646808
2903966,100647737
2904610,100646808
2904610,100647737
2905493,100652367
2905493,100652447
2906345,100655704
2906345,100656910
2906360,100652367
2906360,100652447
2906773,100646808
2906773,100647737
2907007,100655208
2907007,100655704
290754,100650872
290754,100650718
2907643,100652367
2907643,100652447
2908200,100650872
2908200,100650718
2909245,100646808
2909245,100647737
2911653,100657878
2911653,100658513
2912154,100655208
2912154,100654615
2913582,100655704
2913582,100656910
2914878,100657878
2914878,100658513
2915063,100646808
2915063,100647737
2916155,100646808
2916155,100647737
2918893,100646808
2918893,100647737
2919282,100649791
2919282,100649739
2919293,100652367
2919293,100652447
2920204,100646808
2920204,100647737
2920386,100646808
2920386,100647737
2922700,100648778
2922700,100647737
2923522,100657423
2923522,100656910
2923705,100650872
2923705,100650718
2923739,100649791
2923739,100648778
2924577,100652367
2924577,100652447
2925038,100652367
2925038,100652447
2925044,100646808
2925044,100647737
2925586,100646808
2925586,100647737
2925756,100655208
2925756,100654615
2926049,100652367
2926049,100652447
2926183,100649791
2926183,100649739
2926893,100655208
2926893,100654615
292753,100655208
292753,100655704
292759,100652367
292759,100652447
2928661,100646808
2928661,100647737
29288,100648778
29288,100649085
2929589,100657423
2929589,100657878
2929816,100648778
2929816,100647737
2930775,100649791
2930775,100649739
2931207,100655208
2931207,100655704
2932325,100649791
2932325,100648778
2933115,100652367
2933115,100652447
2933712,100649791
2933712,100649739
2933754,100652367
2933754,100652447
2934674,100649791
2934674,100649739
2936462,100657423
2936462,100656910
2936873,100652367
2936873,100652447
293905,100646808
293905,100645330
293936,100646808
293936,100646919
2940401,100646808
2940401,100647737
294211,100657423
294211,100657878
294218,100657878
294218,100658513
294314,100657878
294314,100658513
2944707,100654615
2944707,100654294
2944749,100649791
2944749,100649739
2945251,100657878
2945251,100658513
294598,100652367
294598,100652447
294625,100657423
294625,100656910
2946842,100649791
2946842,100648778
294710,100646808
294710,100646919
2947207,100649791
2947207,100648778
2948635,100652367
2948635,100651048
294875,100657878
294875,100658513
2949091,100652367
2949091,100652447
2950351,100646808
2950351,100647737
2950717,100646808
2950717,100647737
295105,100646808
295105,100646919
2951230,100649791
2951230,100649739
2951241,100650872
2951241,100650718
2952785,100646808
2952785,100647737
2953137,100650872
2953137,100650718
2953871,100652367
2953871,100652447
2953893,100648778
2953893,100649085
2954863,100649791
2954863,100649739
2955128,100646808
2955128,100647737
2955266,100646808
2955266,100647737
2955457,100657423
2955457,100656910
2957227,100649791
2957227,100650872
2957840,100657423
2957840,100658513
295937,100646808
295937,100646919
2960387,100646808
2960387,100647737
296109,100646808
296109,100646919
